Time,Input throttle,Load torque,Output
5.00662090245405,8.44244610530973,20.0,2003.9327373355
5.0066209024541,14.8722438969528,20.0,2003.93273733549
5.00832283623798,14.8722438969528,20.0,2003.92485052743
5.00832283623803,14.8722438969528,20.0,2003.92485052743
5.01002477002191,14.8722438969528,20.0,2003.91696474587
5.01172670380578,14.8722438969528,20.0,2003.90907999075
5.01513057137353,14.8722438969528,20.0,2003.8933135592
5.02159172386636,14.8722438969528,20.0,2003.86339732532
5.02159172386642,14.985587665967,20.0,2003.86339732532
5.02839945900191,14.985587665967,20.0,2003.83278215513
5.0352071941374,14.985587665967,20.0,2003.80218291889
5.03656305572895,14.985587665967,20.0,2003.79609052891
5.03656305572901,15.0989301840873,20.0,2003.79609052891
5.05017852599999,15.0989301840873,20.0,2007.34059040105
5.05152010564771,15.0989301840873,20.0,2007.68964183989
5.05152010564776,15.1868166837532,20.0,2007.6896418399
5.06513557591875,15.1868166837532,20.0,2017.65717631276
5.06642216339643,15.1868166837532,20.0,2018.59850720146
5.06642216339649,15.2290475260264,20.0,2018.5985072015
5.08003763366747,15.2290475260264,20.0,2033.84789508744
5.08122317985223,15.2290475260264,20.0,2035.17492563581
5.08122317985229,15.233193203371,20.0,2035.17492563588
5.09483865012327,15.233193203371,20.0,2054.67644489522
5.09588824222874,15.233193203371,20.0,2056.17886702336
5.0958882422288,15.2062624580996,20.0,2056.17886702344
5.10950371249978,15.2062624580996,20.0,2078.98309950767
5.1103927210108,15.2062624580996,20.0,2080.47114421943
5.11039272101085,15.1548631366922,20.0,2080.47114421953
5.12400819128184,15.1548631366922,20.0,2105.74902487869
5.12472092134727,15.1548631366922,20.0,2107.07138924872
5.12472092134733,15.0848088447611,20.0,2107.07138924883
5.13833639161831,15.0848088447611,20.0,2134.14386306704
5.13886429932738,15.0848088447611,20.0,2135.19282973469
5.13886429932743,15.0008606817586,20.0,2135.19282973481
5.15247976959842,15.0008606817586,20.0,2163.53009065264
5.15281962582073,15.0008606817586,20.0,2164.2369272042
5.15281962582079,14.9067191949417,20.0,2164.23692720432
