Time,x_0,x_1
2.5,6.25,2.5
2.5606060606060606,6.1893939393939394,2.5606060606060606
2.621212121212121,6.128787878787879,2.621212121212121
2.6818181818181817,6.068181818181818,2.6818181818181817
2.742424242424242,6.007575757575758,2.742424242424242
2.803030303030303,5.946969696969697,2.803030303030303
2.8636363636363638,5.886363636363637,2.8636363636363638
2.9242424242424243,5.825757575757576,2.9242424242424243
2.984848484848485,5.765151515151516,2.984848484848485
3.0454545454545454,5.704545454545454,3.045454545454546
3.106060606060606,5.6439393939393945,3.106060606060606
3.166666666666667,5.583333333333333,3.166666666666667
3.2272727272727275,5.5227272727272725,3.2272727272727275
3.287878787878788,5.462121212121212,3.287878787878788
3.3484848484848486,5.401515151515151,3.3484848484848486
3.409090909090909,5.340909090909091,3.409090909090909
3.4696969696969697,5.28030303030303,3.4696969696969697
3.5303030303030303,5.21969696969697,3.5303030303030303
3.590909090909091,5.159090909090909,3.590909090909091
3.6515151515151514,5.098484848484849,3.6515151515151514
3.712121212121212,5.037878787878788,3.712121212121212
3.7727272727272725,4.9772727272727275,3.7727272727272725
3.8333333333333335,4.916666666666666,3.8333333333333335
3.893939393939394,4.8560606060606055,3.893939393939394
3.9545454545454546,4.795454545454545,3.9545454545454546
4.015151515151516,4.734848484848484,4.015151515151516
4.075757575757576,4.674242424242424,4.075757575757576
4.136363636363637,4.613636363636363,4.136363636363637
4.196969696969697,4.553030303030303,4.196969696969697
4.257575757575758,4.492424242424242,4.257575757575758
4.318181818181818,4.431818181818182,4.318181818181818
4.378787878787879,4.371212121212121,4.378787878787879
4.4393939393939394,4.3106060606060606,4.4393939393939394
4.5,4.25,4.5
4.5606060606060606,4.1893939393939394,4.5606060606060606
4.621212121212121,4.128787878787879,4.621212121212121
4.681818181818182,4.068181818181818,4.681818181818182
4.742424242424242,4.007575757575758,4.742424242424242
4.803030303030303,3.9469696969696972,4.803030303030303
4.863636363636363,3.8863636363636367,4.863636363636363
4.924242424242424,3.825757575757576,4.924242424242424
4.984848484848484,3.7651515151515156,4.984848484848484
5.045454545454545,3.704545454545455,5.045454545454545
5.1060606060606055,3.6439393939393945,5.1060606060606055
5.166666666666667,3.583333333333333,5.166666666666667
5.2272727272727275,3.5227272727272725,5.2272727272727275
5.287878787878788,3.462121212121212,5.287878787878788
5.348484848484849,3.4015151515151514,5.348484848484849
5.409090909090909,3.340909090909091,5.409090909090909
5.46969696969697,3.2803030303030303,5.46969696969697
5.53030303030303,3.2196969696969697,5.53030303030303
5.590909090909091,3.159090909090909,5.590909090909091
5.651515151515151,3.0984848484848486,5.651515151515151
5.712121212121213,3.037878787878787,5.712121212121213
5.772727272727273,2.9772727272727266,5.772727272727273
5.833333333333334,2.916666666666666,5.833333333333334
5.8939393939393945,2.8560606060606055,5.8939393939393945
5.954545454545455,2.795454545454545,5.954545454545455
6.015151515151516,2.7348484848484844,6.015151515151516
6.075757575757576,2.674242424242424,6.075757575757576
6.136363636363637,2.6136363636363633,6.136363636363637
6.196969696969697,2.5530303030303028,6.196969696969697
6.257575757575758,2.492424242424242,6.257575757575758
6.318181818181818,2.4318181818181817,6.318181818181818
6.378787878787879,2.371212121212121,6.378787878787879
6.4393939393939394,2.3106060606060606,6.4393939393939394
6.5,2.25,6.5
6.5606060606060606,2.1893939393939394,6.5606060606060606
6.621212121212121,2.128787878787879,6.621212121212121
6.681818181818182,2.0681818181818183,6.681818181818182
6.742424242424242,2.007575757575758,6.742424242424242
6.803030303030303,1.9469696969696972,6.803030303030303
6.863636363636363,1.8863636363636367,6.863636363636363
6.924242424242425,1.8257575757575752,6.924242424242425
6.984848484848485,1.7651515151515147,6.984848484848485
7.045454545454546,1.7045454545454541,7.045454545454546
7.106060606060606,1.6439393939393936,7.106060606060606
7.166666666666667,1.583333333333333,7.166666666666667
7.2272727272727275,1.5227272727272725,7.2272727272727275
7.287878787878788,1.462121212121212,7.287878787878788
7.348484848484849,1.4015151515151514,7.348484848484849
7.409090909090909,1.3409090909090908,7.409090909090909
7.46969696969697,1.2803030303030303,7.46969696969697
7.53030303030303,1.2196969696969697,7.53030303030303
7.590909090909091,1.15909090909091,7.590909090909091
7.651515151515151,1.0984848484848495,7.651515151515151
7.712121212121212,1.037878787878789,7.712121212121212
7.7727272727272725,0.9772727272727284,7.7727272727272725
7.833333333333334,0.916666666666667,7.833333333333334
7.8939393939393945,0.8560606060606064,7.8939393939393945
7.954545454545455,0.7954545454545459,7.954545454545455
8.015151515151516,0.7348484848484853,8.015151515151516
8.075757575757576,0.6742424242424248,8.075757575757576
8.136363636363637,0.6136363636363644,8.136363636363637
8.196969696969697,0.5530303030303039,8.196969696969697
8.257575757575758,0.4924242424242429,8.257575757575758
8.318181818181818,0.43181818181818254,8.318181818181818
8.378787878787879,0.371212121212122,8.378787878787879
8.43939393939394,0.31060606060606144,8.43939393939394
8.5,0.2500000000000009,8.5
