Time,Input throttle,Load torque,Output
5.80842152668164,11.0206124788215,20.0,2988.26601464972
5.81285757972774,11.0206124788215,20.0,2988.09955832658
5.8128575797278,11.02391201162,20.0,2988.09955832658
5.81846071978416,11.02391201162,20.0,2987.81069177439
5.82289827538417,11.02391201162,20.0,2987.58218481842
5.82289827538423,11.0281431583009,20.0,2987.58218481841
5.82850141544059,11.0281431583009,20.0,2987.22425509821
5.83294091817973,11.0281431583009,20.0,2986.94099164003
5.83294091817979,11.0332099062004,20.0,2986.94099164003
5.83854405823615,11.0332099062004,20.0,2986.52284020056
5.84298589878834,11.0332099062004,20.0,2986.19174327408
5.8429858987884,11.0390203629296,20.0,2986.19174327408
5.84858903884476,11.0390203629296,20.0,2985.72173907566
5.85303355679928,11.0390203629296,20.0,2985.34936011673
5.85303355679934,11.045486870774,20.0,2985.34936011673
5.8586366968557,11.045486870774,20.0,2984.83539641409
5.86308418352902,11.045486870774,20.0,2984.42791669914
5.86308418352908,11.0525260824275,20.0,2984.42791669913
5.86868732358544,11.0525260824275,20.0,2983.8774113597
5.87313802480696,11.0525260824275,20.0,2983.44064514538
5.87313802480701,11.060059002541,20.0,2983.44064514538
5.87874116486338,11.060059002541,20.0,2982.86054403816
5.88319528372595,11.060059002541,20.0,2982.39994318442
5.883195283726,11.0680109992444,20.0,2982.39994318441
5.88879842378237,11.0680109992444,20.0,2981.79672621549
5.8932561233488,11.0680109992444,20.0,2981.31738609879
5.89325612334885,11.0763117894115,20.0,2981.31738609879
5.89885926340521,11.0763117894115,20.0,2980.69707550799
5.90332066936314,11.0763117894115,20.0,2980.20374205283
5.9033206693632,11.0848954010776,20.0,2980.20374205282
5.90892380941956,11.0848954010776,20.0,2979.57191262166
5.91338901267871,11.0848954010776,20.0,2979.06899029572
5.91338901267876,11.0937001161022,20.0,2979.06899029571
5.91899215273512,11.0937001161022,20.0,2978.430781152
5.92346121196111,11.0937001161022,20.0,2977.92234178723
5.92346121196117,11.1026683958525,20.0,2977.92234178722
5.92906435201753,11.1026683958525,20.0,2977.28246952638
5.9335372960974,11.1026683958525,20.0,2976.77226184419
5.93353729609745,11.1117467923783,20.0,2976.77226184419
5.93914043615382,11.1117467923783,20.0,2976.13503471639
5.94361726658906,11.1117467923783,20.0,2975.62649444676
5.94361726658911,11.1208858473001,20.0,2975.62649444676
5.94922040664548,11.1208858473001,20.0,2974.99582738845
5.95370109986911,11.1208858473001,20.0,2974.4920878849
5.95370109986917,11.1300399803807,20.0,2974.49208788489
5.95930423992553,11.1300399803807,20.0,2973.87151819878
5.96378874953975,11.1300399803807,20.0,2973.3754214609
5.9637887495398,11.139167369534,20.0,2973.37542146089
5.96939188959617,11.139167369534,20.0,2972.76812497271
5.97388014852884,11.139167369534,20.0,2972.28223299675
5.97388014852889,11.1482298238265,20.0,2972.28223299675
5.97948328858525,11.1482298238265,20.0,2971.69104053713
5.9839752111621,11.1482298238265,20.0,2971.21764692207
5.98397521116216,11.1571926508619,20.0,2971.21764692206
5.98957835121852,11.1571926508619,20.0,2970.64506100399
5.99407383515005,11.1571926508619,20.0,2970.18620274908
5.99407383515011,11.166024519751,20.0,2970.18620274907
5.99967697520647,11.166024519751,20.0,2969.63441432403
6.00417590348807,11.166024519751,20.0,2969.1918837562
6.00417590348813,11.1746973207832,20.0,2969.1918837562
6.00977904354449,11.1746973207832,20.0,2968.66278895162
6.01428128626853,11.1746973207832,20.0,2968.23814572955
6.01428128626858,11.1831860227422,20.0,2968.23814572955
6.01988442632494,11.1831860227422,20.0,2967.73336248129
6.02438984240477,11.1831860227422,20.0,2967.3279456253
6.02438984240483,11.1914685287317,20.0,2967.3279456253
6.02999298246119,11.1914685287317,20.0,2966.84883013087
6.03450142126643,11.1914685287317,20.0,2966.46377003201
6.03450142126649,11.1995255312785,20.0,2966.463770032
6.04010456132285,11.1995255312785,20.0,2966.01143296232
6.04461586422582,11.1995255312785,20.0,2965.6476633287
6.04461586422587,11.2073403673805,20.0,2965.64766332869
6.05021900428224,11.2073403673805,20.0,2965.22298574374
6.05473300611619,11.2073403673805,20.0,2964.88125544403
6.05473300611625,11.2148988741125,20.0,2964.88125544403
6.06033614617261,11.2148988741125,20.0,2964.4849043656
6.06485267660202,11.2148988741125,20.0,2964.1657891325
6.06485267660208,11.2221892453417,20.0,2964.16578913249
6.07045581665844,11.2221892453417,20.0,2963.79823273672
6.07497470146287,11.2221892453417,20.0,2963.50214669751
6.07497470146293,11.2292018900187,20.0,2963.50214669751
6.08057784151929,11.2292018900187,20.0,2963.16366909256
6.08509890379106,11.2292018900187,20.0,2962.8908760943
6.08509890379112,11.2359292924998,20.0,2962.89087609429
6.09070204384748,11.2359292924998,20.0,2962.58159165837
6.09522510510492,11.2359292924998,20.0,2962.33221636043
6.09522510510498,11.2423658752632,20.0,2962.33221636043
6.10082824516134,11.2423658752632,20.0,2962.05208361522
6.10535312637955,11.2423658752632,20.0,2961.82612232114
6.10535312637961,11.2485078643918,20.0,2961.82612232114
6.11095626643597,11.2485078643918,20.0,2961.5749573234
6.11548278899634,11.2485078643918,20.0,2961.37228852849
6.1154827889964,11.2543531581243,20.0,2961.37228852849
6.12108592905276,11.2543531581243,20.0,2961.14977776598
6.12561391561342,11.2543531581243,20.0,2960.9701723998
6.12561391561348,11.259901198741,20.0,2960.9701723998
6.13121705566984,11.259901198741,20.0,2960.77588517913
6.13574633095957,11.259901198741,20.0,2960.61901652205
6.13574633095963,11.2651528480433,20.0,2960.61901652204
6.14134947101599,11.2651528480433,20.0,2960.45241684053
