Time,Input throttle,Load torque,Output
7.99999999999994,11.3327668735008,20.0,2993.40513594587
8.0,11.3327668735008,25.0,2993.40513594587
8.00000000000011,11.3327668735008,25.0,2993.40513594583
8.00205549768928,11.3327668735008,25.0,2992.71771012828
8.00411099537844,11.3327668735008,25.0,2992.03061595202
8.00797008524116,11.3327668735008,25.0,2990.74152712139
8.00797008524128,11.3503084055712,25.0,2990.74152712135
8.0120810806196,11.3503084055712,25.0,2989.36936679787
8.01619207599793,11.3503084055712,25.0,2987.99852710309
8.01800666169035,11.3503084055712,25.0,2987.39386080458
8.01800666169046,11.372535981261,25.0,2987.39386080455
8.02622865244711,11.372535981261,25.0,2984.65346087041
8.02805449193403,11.372535981261,25.0,2984.04562039871
8.02805449193414,11.3950224057096,25.0,2984.04562039867
8.0362764826908,11.3950224057096,25.0,2981.30813673329
8.03811360296774,11.3950224057096,25.0,2980.69719077397
8.03811360296786,11.4177658366766,25.0,2980.69719077393
8.04633559372451,11.4177658366766,25.0,2977.97729239407
8.04818399040328,11.4177658366766,25.0,2977.36654429007
8.04818399040339,11.4406513045407,25.0,2977.36654429004
8.05640598116005,11.4406513045407,25.0,2974.67864902325
8.05826558923384,11.4406513045407,25.0,2974.07142543827
8.05826558923396,11.4635639312392,25.0,2974.07142543823
8.06648757999061,11.4635639312392,25.0,2971.4285608822
8.06835827645055,11.4635639312392,25.0,2970.82794932245
8.06835827645066,11.4863979440974,25.0,2970.82794932241
8.07658026720731,11.4863979440974,25.0,2968.24182307073
8.07846187595928,11.4863979440974,25.0,2967.6506766243
8.07846187595939,11.509056306901,25.0,2967.65067662427
8.08668386671605,11.509056306901,25.0,2965.13173885583
8.08857616333129,11.509056306901,25.0,2964.55267927044
8.0885761633314,11.5314504069013,25.0,2964.55267927041
8.09679815408805,11.5314504069013,25.0,2962.110180661
8.09870087041236,11.5314504069013,25.0,2961.54560061122
8.09870087041248,11.553499773687,25.0,2961.54560061118
8.10692286116913,11.553499773687,25.0,2959.18765082235
8.10883568979653,11.553499773687,25.0,2958.63971674441
8.10883568979664,11.5751317876868,25.0,2958.63971674438
8.11705768055329,11.5751317876868,25.0,2956.37334296854
8.11898027915841,11.5751317876868,25.0,2955.84399850572
8.11898027915853,11.5962813812491,25.0,2955.84399850569
8.12720226991518,11.5962813812491,25.0,2953.6752036983
8.12913426543895,11.5962813812491,25.0,2953.16617379572
8.12913426543906,11.6168907343046,25.0,2953.16617379569
8.13735625619571,11.6168907343046,25.0,2951.09999431254
8.13929724887901,11.6168907343046,25.0,2950.61278998641
8.13929724887913,11.6369089661459,25.0,2950.61278998638
8.14751923963578,11.6369089661459,25.0,2948.6533524048
8.14946880689604,11.6369089661459,25.0,2948.18927619553
8.14946880689615,11.6562918245735,25.0,2948.1892761955
8.1576907976528,11.6562918245735,25.0,2946.33985313761
8.15964849779866,11.6562918245735,25.0,2945.90000523865
8.15964849779878,11.6750013735198,25.0,2945.90000523863
8.16787048855543,11.6750013735198,25.0,2944.16307005638
8.16983586433501,11.6750013735198,25.0,2943.74835509805
8.16983586433513,11.6930056800805,25.0,2943.74835509802
8.17805785509178,11.6930056800805,25.0,2942.12563530933
8.1800304370704,11.6930056800805,25.0,2941.73676976437
8.18003043707051,11.7102785017842,25.0,2941.73676976435
8.18825242782716,11.7102785017842,25.0,2940.22929914881
8.19023173759089,11.7102785017842,25.0,2939.86681931431
8.190231737591,11.7267989748902,25.0,2939.86681931429
8.19845372834766,11.7267989748902,25.0,2938.47498860075
8.20043928152981,11.7267989748902,25.0,2938.13925910374
8.20043928152992,11.7425513044142,25.0,2938.13925910372
8.20866127228657,11.7425513044142,25.0,2936.8628651989
8.21065258141396,11.7425513044142,25.0,2936.55408796554
8.21065258141407,11.7575244565299,25.0,2936.55408796552
8.21887457217072,11.7575244565299,25.0,2935.3923816773
8.22087114932958,11.7575244565299,25.0,2935.11060529835
8.22087114932969,11.771711854027,25.0,2935.11060529833
8.22909314008634,11.771711854027,25.0,2934.06233752073
8.23109449940466,11.771711854027,25.0,2933.80746694323
8.23109449940477,11.7851110754578,25.0,2933.80746694322
8.23931649016143,11.7851110754578,25.0,2932.87093328192
8.24132215010906,11.7851110754578,25.0,2932.64273975506
8.24132215010917,11.7977235585478,25.0,2932.64273975504
8.24954414086582,11.7977235585478,25.0,2931.81582356553
8.25155362637213,11.7977235585478,25.0,2931.61395476479
8.25155362637224,11.8095543085432,25.0,2931.61395476478
8.2597756171289,11.8095543085432,25.0,2930.89416859324
8.26178846151935,11.8095543085432,25.0,2930.71815885031
8.26178846151947,11.8206116120376,25.0,2930.7181588503
8.27001045227612,11.8206116120376,25.0,2930.10268425953
8.27202619902988,11.8206116120376,25.0,2929.95196482385
8.27202619903,11.8309067569059,25.0,2929.95196482384
8.28024818978665,11.8309067569059,25.0,2929.43769059749
8.28226639411798,11.8309067569059,25.0,2929.31159985976
8.2822663941181,11.8404537588866,25.0,2929.31159985975
8.29048838487475,11.8404537588866,25.0,2928.89515857485
8.29250861514121,11.8404537588866,25.0,2928.79295218446
8.29250861514132,11.8492690953861,25.0,2928.79295218445
8.30073060589797,11.8492690953861,25.0,2928.47075515027
8.3027524448412,11.8492690953861,25.0,2928.391615964
8.30275244484132,11.8573714470027,25.0,2928.391615964
8.31097443559797,11.8573714470027,25.0,2928.15988651873
8.31299748141995,11.8573714470027,25.0,2928.10293432069
8.31299748142006,11.8647814473159,25.0,2928.10293432069
8.32121947217672,11.8647814473159,25.0,2927.95773949276
8.32324333945799,11.8647814473159,25.0,2927.92204043384
