Time,Input throttle,Load torque,Output
9.42371529346829,11.8991080786145,25.0,2977.93605031442
9.42857226132563,11.8991080786145,25.0,2978.03606049407
9.42857226132574,11.8994647100355,25.0,2978.03606049408
9.43378939752214,11.8994647100355,25.0,2978.14309524608
9.43864566497541,11.8994647100355,25.0,2978.24260984731
9.43864566497552,11.899811905732,25.0,2978.24260984731
9.44386280117192,11.899811905732,25.0,2978.34910610991
9.44871837181287,11.899811905732,25.0,2978.44810583978
9.44871837181298,11.9001500047122,25.0,2978.44810583979
9.45393550800938,11.9001500047122,25.0,2978.55404247254
9.45879038556497,11.9001500047122,25.0,2978.65250790095
9.45879038556508,11.9004793509452,25.0,2978.65250790096
9.46400752176148,11.9004793509452,25.0,2978.75786376796
9.46886171009431,11.9004793509452,25.0,2978.85577547901
9.46886171009443,11.9008002913619,25.0,2978.85577547901
9.47407884629083,11.9008002913619,25.0,2978.96052959807
9.47893234939848,11.9008002913619,25.0,2979.05786832845
9.47893234939859,11.9011131740031,25.0,2979.05786832845
9.48414948559499,11.9011131740031,25.0,2979.16200000689
9.48900230760853,11.9011131740031,25.0,2979.25874677182
9.48900230760865,11.9014183463118,25.0,2979.25874677182
9.49421944380505,11.9014183463118,25.0,2979.3622357293
9.4990715889866,11.9014183463118,25.0,2979.45837193629
9.49907158898672,11.9017161535664,25.0,2979.45837193629
9.50428872518312,11.9017161535664,25.0,2979.56119841523
9.50914019792277,11.9017161535664,25.0,2979.65670596614
9.50914019792289,11.9020069374523,25.0,2979.65670596614
9.51435733411929,11.9020069374523,25.0,2979.75885082999
9.51920813893124,11.9020069374523,25.0,2979.85371221183
9.51920813893135,11.9022910347659,25.0,2979.85371221184
9.52442527512775,11.9022910347659,25.0,2979.95515703189
9.52927541664592,11.9022910347659,25.0,2980.04935539687
9.52927541664603,11.9025687762487,25.0,2980.04935539688
9.53449255284243,11.9025687762487,25.0,2980.15008252799
9.53934203581552,11.9025687762487,25.0,2980.24360176319
9.53934203581563,11.9028404855453,25.0,2980.24360176319
9.54455917201203,11.9028404855453,25.0,2980.34359440906
9.54940800129813,11.9028404855453,25.0,2980.43641919633
9.54940800129824,11.9031064782813,25.0,2980.43641919633
9.55462513749464,11.9031064782813,25.0,2980.53566146471
9.55947331805546,11.9031064782813,25.0,2980.62777733131
9.55947331805558,11.9033670612555,25.0,2980.62777733131
9.56469045425198,11.9033670612555,25.0,2980.72625427987
9.56953799114676,11.9033670612555,25.0,2980.81764764024
9.56953799114687,11.903622531741,25.0,2980.81764764024
9.57475512734327,11.903622531741,25.0,2980.91534531349
9.57960202572242,11.903622531741,25.0,2981.00600350284
9.57960202572253,11.9038731768908,25.0,2981.00600350284
9.58481916191893,11.9038731768908,25.0,2981.1029089607
9.58966542701746,11.9038731768908,25.0,2981.19282026074
9.58966542701758,11.9041192732408,25.0,2981.19282026074
9.59488256321398,11.9041192732408,25.0,2981.28892159937
9.59972820034479,11.9041192732408,25.0,2981.37807525686
9.5997282003449,11.9043610863059,25.0,2981.37807525687
9.6049453365413,11.9043610863059,25.0,2981.47336162212
9.60979035108836,11.9043610863059,25.0,2981.56174786069
9.60979035108848,11.9045988702635,25.0,2981.5617478607
9.61500748728488,11.9045988702635,25.0,2981.65620945493
9.61985188469636,11.9045988702635,25.0,2981.74381948058
9.61985188469647,11.9048328677186,25.0,2981.74381948059
9.62506902089287,11.9048328677186,25.0,2981.8374475632
9.62991280667424,11.9048328677186,25.0,2981.92427356411
9.62991280667435,11.9050633095444,25.0,2981.92427356412
9.63512994287075,11.9050633095444,25.0,2982.01706044642
9.63997312257788,11.9050633095444,25.0,2982.10309558745
9.639973122578,11.9052904147947,25.0,2982.10309558745
9.6451902587744,11.9052904147947,25.0,2982.19503462226
9.65003283800679,11.9052904147947,25.0,2982.28027303463
9.65003283800691,11.9055143906811,25.0,2982.28027303463
9.65524997420331,11.9055143906811,25.0,2982.37135860117
9.66009195859735,11.9055143906811,25.0,2982.45579536783
9.66009195859746,11.9057354326102,25.0,2982.45579536784
9.66530909479386,11.9057354326102,25.0,2982.5460228524
9.67015049001621,11.9057354326102,25.0,2982.62965398938
9.67015049001633,11.9059537242764,25.0,2982.62965398938
9.67536762621273,11.9059537242764,25.0,2982.7190197621
9.68020843795387,11.9059537242764,25.0,2982.80184219643
9.68020843795398,11.9061694378045,25.0,2982.80184219644
9.68542557415038,11.9061694378045,25.0,2982.89034358476
9.69026580811831,11.9061694378045,25.0,2982.97235512929
9.69026580811843,11.9063827339375,25.0,2982.97235512929
9.69548294431483,11.9063827339375,25.0,2983.05999038842
9.70032260622897,11.9063827339375,25.0,2983.14118971382
9.70032260622908,11.906593762265,25.0,2983.14118971383
9.70553974242548,11.906593762265,25.0,2983.22795799457
9.71037883801077,11.906593762265,25.0,2983.30834459913
9.71037883801088,11.9068026614884,25.0,2983.30834459914
9.71559597420728,11.9068026614884,25.0,2983.39424591365
9.72043450918848,11.9068026614884,25.0,2983.47382009094
9.7204345091886,11.907009559717,25.0,2983.47382009094
9.725651645385,11.907009559717,25.0,2983.55885527651
9.73048962548128,11.907009559717,25.0,2983.63761808142
9.7304896254814,11.9072145747929,25.0,2983.63761808142
9.7357067616778,11.9072145747929,25.0,2983.72178876283
9.74054419259751,11.9072145747929,25.0,2983.7997419763
9.74054419259763,11.9074178146389,25.0,2983.79974197631
9.74576132879403,11.9074178146389,25.0,2983.88305052694
9.75059821622978,11.9074178146389,25.0,2983.96019661955
9.75059821622989,11.9076193776271,25.0,2983.96019661955
9.75581535242629,11.9076193776271,25.0,2984.04264612166
9.76065170205021,11.9076193776271,25.0,2984.11898821644
9.76065170205033,11.9078193529639,25.0,2984.11898821644
9.76586883824673,11.9078193529639,25.0,2984.20058242075
9.77070465570609,11.9078193529639,25.0,2984.27612425548
9.7707046557062,11.908017821089,25.0,2984.27612425548
9.7759217919026,11.908017821089,25.0,2984.35686754041
9.78075708281563,11.908017821089,25.0,2984.43161342959
9.78075708281574,11.908214854084,25.0,2984.43161342959
9.78597421901214,11.908214854084,25.0,2984.51151076044
9.79080898896414,11.908214854084,25.0,2984.58546555718
9.79080898896426,11.9084105160888,25.0,2984.58546555718
9.79602612516066,11.9084105160888,25.0,2984.6645224453
9.80086037970036,11.9084105160888,25.0,2984.73769150338
9.80086037970047,11.9086048637225,25.0,2984.73769150338
9.80607751589687,11.9086048637225,25.0,2984.81591396569
9.81091126053311,11.9086048637225,25.0,2984.88830310182
9.81091126053323,11.9087979465068,25.0,2984.88830310182
9.81612839672963,11.9087979465068,25.0,2984.96569762079
9.82096163692821,11.9087979465068,25.0,2985.03731307745
9.82096163692833,11.9089898072892,25.0,2985.03731307745
9.82617877312473,11.9089898072892,25.0,2985.11388656174
9.83101151430562,11.9089898072892,25.0,2985.18473497056
9.83101151430573,11.9091804826641,25.0,2985.18473497056
9.83622865050213,11.9091804826641,25.0,2985.26049471642
9.84106089803685,11.9091804826641,25.0,2985.33058306238
9.84106089803696,11.9093700033894,25.0,2985.33058306238
9.84627803423336,11.9093700033894,25.0,2985.40553671597
9.85110979344267,11.9093700033894,25.0,2985.47487230241
9.85110979344278,11.9095583947982,25.0,2985.47487230241
9.85632692963918,11.9095583947982,25.0,2985.54902782318
9.86115820579095,11.9095583947982,25.0,2985.61761823785
